ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,ans,answer,ce,cf,cfi,co,color1,color2,color3,color4,color5,color6,color7,color8,cs,cse,ct,cth,danswer,dce,dcf,dcfi,dco,dcs,dcse,dct,dcth,difcolor,difcolor1,dresc,encoding,exp1,exp1.Cycle,exp1.Sample,exp2,exp2.Cycle,exp2.Sample,memorizing,prac,prac.Cycle,prac.Sample,pracresp.ACC,Procedure,resc,resp.ACC,resp.CRESP,resp.RESP,resp.RT,respcolor,Running,samecolor,samecolor1
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,141,x,x,black,navy,red,maroon,maroon,olive,green,navy,red,cyan,magenta,black,cyan,magenta,olive,green,n,cyan,purple,gray,maroon,red,green,black,olive,15,,yellow,900,,,,6,1,11,1500,,,,,wkproc,red,1,x,x,816,red,exp2,23,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,142,x,x,gray,maroon,purple,magenta,magenta,navy,olive,maroon,purple,yellow,black,gray,yellow,black,navy,olive,n,yellow,gray,green,cyan,magenta,navy,olive,blue,17,,maroon,500,,,,4,1,12,1500,,,,,wkproc,yellow,1,x,x,783,yellow,exp2,18,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,143,x,x,green,gray,olive,yellow,yellow,cyan,navy,gray,olive,blue,black,green,blue,black,cyan,navy,n,red,purple,yellow,green,cyan,maroon,magenta,black,2,,navy,100,,,,1,2,13,500,,,,,wkproc,navy,1,x,x,783,navy,exp2,13,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,144,n,x,gray,red,magenta,yellow,gray,purple,red,maroon,green,blue,cyan,navy,maroon,blue,cyan,olive,n,navy,maroon,green,gray,blue,cyan,purple,red,7,,olive,900,,,,11,2,14,500,,,,,wkproc,maroon,1,n,n,626,olive,exp2,5,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,145,n,x,magenta,gray,olive,navy,black,purple,red,cyan,olive,green,gray,maroon,black,purple,maroon,yellow,n,maroon,cyan,olive,black,green,gray,purple,red,3,,yellow,500,,,,9,2,15,500,,,,,wkproc,yellow,0,n,x,772,yellow,exp2,6,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,146,x,x,black,navy,red,maroon,maroon,olive,green,navy,red,cyan,magenta,black,cyan,magenta,olive,green,n,purple,navy,olive,green,maroon,red,magenta,yellow,18,,black,500,,,,4,2,16,1500,,,,,wkproc,red,1,x,x,486,red,exp2,23,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,147,x,x,blue,green,black,purple,purple,red,cyan,green,black,olive,magenta,blue,olive,magenta,red,cyan,n,yellow,gray,green,cyan,magenta,navy,olive,blue,17,,maroon,900,,,,6,2,17,1500,,,,,wkproc,cyan,1,x,x,499,cyan,exp2,4,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,148,n,x,blue,black,green,purple,red,green,yellow,magenta,maroon,black,cyan,purple,navy,olive,maroon,red,n,purple,magenta,maroon,red,black,cyan,green,yellow,14,,navy,100,,,,8,2,18,1500,,,,,wkproc,black,1,n,n,594,navy,exp2,24,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,149,n,x,red,cyan,purple,navy,maroon,black,olive,purple,gray,red,green,cyan,gray,black,blue,maroon,n,cyan,purple,gray,maroon,red,green,black,olive,15,,yellow,100,,,,7,2,19,500,,,,,wkproc,blue,1,n,n,642,yellow,exp2,9,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,150,n,x,green,gray,maroon,magenta,cyan,green,maroon,olive,yellow,black,gray,magenta,blue,yellow,red,purple,n,magenta,olive,yellow,cyan,black,gray,green,maroon,21,,blue,900,,,,12,2,20,1500,,,,,wkproc,green,0,n,x,510,blue,exp2,3,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,151,n,x,yellow,navy,red,purple,gray,red,cyan,black,blue,yellow,purple,olive,magenta,cyan,olive,blue,n,olive,black,blue,gray,yellow,purple,red,cyan,20,,magenta,500,,,,10,2,21,1500,,,,,wkproc,magenta,1,n,n,945,magenta,exp2,8,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,152,x,x,yellow,maroon,black,purple,purple,cyan,magenta,maroon,black,gray,navy,yellow,gray,navy,cyan,magenta,n,maroon,green,navy,gray,olive,red,blue,cyan,24,,purple,100,,,,2,2,22,1500,,,,,wkproc,gray,0,x,n,1005,gray,exp2,22,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,153,x,x,gray,red,magenta,yellow,yellow,cyan,olive,red,magenta,maroon,blue,gray,maroon,blue,cyan,olive,n,navy,maroon,green,gray,blue,cyan,purple,red,7,,olive,900,,,,5,2,23,500,,,,,wkproc,maroon,0,x,n,935,maroon,exp2,5,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,154,x,x,red,yellow,gray,olive,olive,maroon,navy,yellow,gray,purple,green,red,purple,green,maroon,navy,n,black,magenta,purple,gray,yellow,navy,blue,green,1,,red,500,,,,3,2,24,500,,,,,wkproc,purple,0,x,n,876,purple,exp2,19,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,155,n,x,green,gray,olive,yellow,red,cyan,gray,blue,black,yellow,maroon,magenta,blue,black,cyan,navy,n,magenta,blue,black,red,yellow,maroon,cyan,gray,4,,green,500,,,,10,3,25,1500,,,,,wkproc,navy,1,n,n,566,green,exp2,13,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,156,n,x,black,green,red,olive,magenta,navy,maroon,purple,yellow,red,olive,green,magenta,purple,blue,gray,n,green,purple,yellow,magenta,red,olive,navy,maroon,6,,black,100,,,,8,3,26,1500,,,,,wkproc,olive,1,n,n,577,black,exp2,14,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,157,x,x,olive,black,gray,blue,blue,green,magenta,black,gray,purple,red,olive,purple,red,green,magenta,n,cyan,yellow,blue,olive,navy,green,gray,magenta,5,,maroon,900,,,,6,3,27,1500,,,,,wkproc,olive,0,x,n,848,olive,exp2,2,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,158,x,x,cyan,blue,black,red,red,navy,purple,blue,black,maroon,gray,cyan,maroon,gray,navy,purple,n,red,purple,yellow,green,cyan,maroon,magenta,black,2,,navy,100,,,,1,3,28,500,,,,,wkproc,blue,0,x,n,534,blue,exp2,21,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,159,x,x,gray,red,yellow,green,green,magenta,maroon,red,yellow,purple,blue,gray,purple,blue,magenta,maroon,n,cyan,magenta,maroon,green,gray,yellow,olive,black,9,,blue,100,,,,2,3,29,1500,,,,,wkproc,green,1,x,x,664,green,exp2,15,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,160,x,x,purple,yellow,magenta,cyan,cyan,maroon,gray,yellow,magenta,navy,black,purple,navy,black,maroon,gray,n,gray,olive,cyan,red,purple,blue,black,yellow,8,,magenta,900,,,,5,3,30,500,,,,,wkproc,gray,1,x,x,565,gray,exp2,10,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,161,x,x,gray,maroon,purple,magenta,magenta,navy,olive,maroon,purple,yellow,black,gray,yellow,black,navy,olive,n,black,olive,blue,yellow,maroon,purple,magenta,navy,10,,gray,500,,,,3,3,31,500,,,,,wkproc,yellow,1,x,x,739,yellow,exp2,18,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,162,x,x,maroon,black,green,olive,olive,navy,cyan,black,green,magenta,red,maroon,magenta,red,navy,cyan,n,blue,navy,gray,black,maroon,magenta,yellow,green,11,,cyan,500,,,,4,3,32,1500,,,,,wkproc,red,0,x,n,750,red,exp2,11,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,163,n,x,yellow,green,navy,cyan,black,gray,purple,blue,navy,green,yellow,magenta,black,olive,gray,blue,n,magenta,blue,navy,black,green,yellow,gray,purple,13,,red,900,,,,12,3,33,1500,,,,,wkproc,navy,1,n,n,460,red,exp2,1,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,164,n,x,green,red,magenta,blue,navy,gray,green,purple,cyan,red,blue,maroon,cyan,olive,purple,black,n,maroon,purple,cyan,navy,red,blue,gray,green,19,,olive,500,,,,9,3,34,500,,,,,wkproc,cyan,1,n,n,582,olive,exp2,16,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,165,n,x,navy,olive,cyan,yellow,magenta,red,black,cyan,maroon,gray,yellow,blue,blue,magenta,purple,red,n,blue,cyan,maroon,magenta,gray,yellow,red,black,16,,green,900,,,,11,3,35,500,,,,,wkproc,magenta,1,n,n,680,green,exp2,20,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,166,n,x,red,cyan,blue,gray,blue,green,olive,maroon,cyan,red,navy,gray,olive,maroon,yellow,magenta,n,gray,maroon,cyan,blue,red,navy,green,olive,12,,purple,100,,,,7,3,36,500,,,,,wkproc,maroon,1,n,n,607,purple,exp2,17,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,167,x,x,olive,red,navy,maroon,maroon,yellow,purple,red,navy,green,gray,olive,green,gray,yellow,purple,n,olive,magenta,purple,black,navy,maroon,yellow,blue,22,,gray,500,,,,4,4,37,1500,,,,,wkproc,purple,0,x,n,574,purple,exp2,7,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,168,n,x,purple,blue,red,maroon,blue,black,gray,yellow,magenta,green,maroon,navy,olive,green,black,navy,n,navy,yellow,magenta,blue,green,maroon,black,gray,23,,cyan,500,,,,10,4,38,1500,,,,,wkproc,black,1,n,n,866,cyan,exp2,12,
finals,7,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117851</Frequency><Timestamp dt:dt=""r8"">12750096567</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T08:08:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-134603244,12-30-2020,16:08:32,上午 08:08:32,169,n,x,blue,black,green,purple,green,magenta,yellow,navy,olive,maroon,red,purple,navy,olive,maroon,red,n,purple,navy,olive,green,maroon,red,magenta,yellow,18,,black,100,,,,8,4,39,1500,,,,,wkproc,black,1,n,n,518,black,exp2,24,
